title,category,skills,level,description
Agile,Product & Management,Business Analyst,Expert,Agile is an expert-level skill commonly required for Business Analyst roles in the Product & Management field.
GraphQL,Software Engineering,Software Architect,Intermediate,GraphQL is an intermediate-level skill commonly required for Software Architect roles in the Software Engineering field.
Requirements Gathering,Business,Financial Analyst,Expert,Requirements Gathering is an expert-level skill commonly required for Financial Analyst roles in the Business field.
Airflow,Data & AI,Data Scientist,Intermediate,Airflow is an intermediate-level skill commonly required for Data Scientist roles in the Data & AI field.
Webpack,Software Engineering,Game Developer,Expert,Webpack is an expert-level skill commonly required for Game Developer roles in the Software Engineering field.
Brand Voice,Marketing,Social Media Manager,Expert,Brand Voice is an expert-level skill commonly required for Social Media Manager roles in the Marketing field.
NumPy,Data & AI,AI Researcher,Advanced,NumPy is an advanced-level skill commonly required for AI Researcher roles in the Data & AI field.
Reinforcement Learning,Data & AI,Business Intelligence Analyst,Advanced,Reinforcement Learning is an advanced-level skill commonly required for Business Intelligence Analyst roles in the Data & AI field.
Cybersecurity,Cloud & Infrastructure,Cloud Engineer,Advanced,Cybersecurity is an advanced-level skill commonly required for Cloud Engineer roles in the Cloud & Infrastructure field.
Risk Management,Product & Management,Product Manager,Expert,Risk Management is an expert-level skill commonly required for Product Manager roles in the Product & Management field.
Image Processing,Data & AI,NLP Engineer,Advanced,Image Processing is an advanced-level skill commonly required for NLP Engineer roles in the Data & AI field.
Kotlin,Software Engineering,Game Developer,Advanced,Kotlin is an advanced-level skill commonly required for Game Developer roles in the Software Engineering field.
GCP,Cloud & Infrastructure,Cloud Architect,Intermediate,GCP is an intermediate-level skill commonly required for Cloud Architect roles in the Cloud & Infrastructure field.
Kafka,Software Engineering,Mobile Developer,Advanced,Kafka is an advanced-level skill commonly required for Mobile Developer roles in the Software Engineering field.
NLP,Data & AI,Business Intelligence Analyst,Advanced,NLP is an advanced-level skill commonly required for Business Intelligence Analyst roles in the Data & AI field.
Tableau,Data & AI,Data Engineer,Beginner,Tableau is an beginner-level skill commonly required for Data Engineer roles in the Data & AI field.
Prometheus,Software Engineering,QA Engineer,Intermediate,Prometheus is an intermediate-level skill commonly required for QA Engineer roles in the Software Engineering field.
Python,Software Engineering,Mobile Developer,Advanced,Python is an advanced-level skill commonly required for Mobile Developer roles in the Software Engineering field.
Content Strategy,Marketing,Growth Marketer,Intermediate,Content Strategy is an intermediate-level skill commonly required for Growth Marketer roles in the Marketing field.
Routing,Cloud & Infrastructure,Cloud Engineer,Intermediate,Routing is an intermediate-level skill commonly required for Cloud Engineer roles in the Cloud & Infrastructure field.
Research,Data & AI,Data Analyst,Beginner,Research is an beginner-level skill commonly required for Data Analyst roles in the Data & AI field.
Bug Tracking,Software Engineering,QA Engineer,Expert,Bug Tracking is an expert-level skill commonly required for QA Engineer roles in the Software Engineering field.
Six Sigma,Business,Financial Analyst,Advanced,Six Sigma is an advanced-level skill commonly required for Financial Analyst roles in the Business field.
Pandas,Data & AI,Business Intelligence Analyst,Beginner,Pandas is an beginner-level skill commonly required for Business Intelligence Analyst roles in the Data & AI field.
Performance Management,Business,HR Specialist,Intermediate,Performance Management is an intermediate-level skill commonly required for HR Specialist roles in the Business field.
Scheduling Tools,Marketing,SEO Specialist,Advanced,Scheduling Tools is an advanced-level skill commonly required for SEO Specialist roles in the Marketing field.
Lean,Business,Operations Manager,Intermediate,Lean is an intermediate-level skill commonly required for Operations Manager roles in the Business field.
Transformers,Data & AI,Computer Vision Engineer,Expert,Transformers is an expert-level skill commonly required for Computer Vision Engineer roles in the Data & AI field.
Research,Data & AI,Business Intelligence Analyst,Advanced,Research is an advanced-level skill commonly required for Business Intelligence Analyst roles in the Data & AI field.
Creativity,Design,UX Designer,Beginner,Creativity is an beginner-level skill commonly required for UX Designer roles in the Design field.
Product Demos,Business,HR Specialist,Expert,Product Demos is an expert-level skill commonly required for HR Specialist roles in the Business field.
Docker,Software Engineering,Full Stack Developer,Expert,Docker is an expert-level skill commonly required for Full Stack Developer roles in the Software Engineering field.
CMS,Marketing,Social Media Manager,Expert,CMS is an expert-level skill commonly required for Social Media Manager roles in the Marketing field.
Data Visualization,Data & AI,Computer Vision Engineer,Expert,Data Visualization is an expert-level skill commonly required for Computer Vision Engineer roles in the Data & AI field.
Design Thinking,Design,UI Designer,Beginner,Design Thinking is an beginner-level skill commonly required for UI Designer roles in the Design field.
Leadership,Software Engineering,Site Reliability Engineer,Intermediate,Leadership is an intermediate-level skill commonly required for Site Reliability Engineer roles in the Software Engineering field.
Personas,Design,Interaction Designer,Beginner,Personas is an beginner-level skill commonly required for Interaction Designer roles in the Design field.
Grafana,Software Engineering,Full Stack Developer,Expert,Grafana is an expert-level skill commonly required for Full Stack Developer roles in the Software Engineering field.
Unreal Engine,Software Engineering,Game Developer,Beginner,Unreal Engine is an beginner-level skill commonly required for Game Developer roles in the Software Engineering field.
Jest,Software Engineering,Mobile Developer,Advanced,Jest is an advanced-level skill commonly required for Mobile Developer roles in the Software Engineering field.
Campaign Management,Marketing,Content Strategist,Expert,Campaign Management is an expert-level skill commonly required for Content Strategist roles in the Marketing field.
Creativity,Design,Product Designer,Intermediate,Creativity is an intermediate-level skill commonly required for Product Designer roles in the Design field.
SQL,Software Engineering,DevOps Engineer,Beginner,SQL is an beginner-level skill commonly required for DevOps Engineer roles in the Software Engineering field.
Funnel Optimization,Marketing,Social Media Manager,Advanced,Funnel Optimization is an advanced-level skill commonly required for Social Media Manager roles in the Marketing field.
Manual Testing,Software Engineering,Game Developer,Beginner,Manual Testing is an beginner-level skill commonly required for Game Developer roles in the Software Engineering field.
React,Software Engineering,Site Reliability Engineer,Advanced,React is an advanced-level skill commonly required for Site Reliability Engineer roles in the Software Engineering field.
Jest,Software Engineering,Game Developer,Advanced,Jest is an advanced-level skill commonly required for Game Developer roles in the Software Engineering field.
Facilitation,Product & Management,Scrum Master,Beginner,Facilitation is an beginner-level skill commonly required for Scrum Master roles in the Product & Management field.
Dashboards,Data & AI,Data Scientist,Expert,Dashboards is an expert-level skill commonly required for Data Scientist roles in the Data & AI field.
Selenium,Software Engineering,Backend Developer,Expert,Selenium is an expert-level skill commonly required for Backend Developer roles in the Software Engineering field.
Social Media,Marketing,Digital Marketing Specialist,Intermediate,Social Media is an intermediate-level skill commonly required for Digital Marketing Specialist roles in the Marketing field.
Django,Software Engineering,Mobile Developer,Expert,Django is an expert-level skill commonly required for Mobile Developer roles in the Software Engineering field.
Test Automation,Software Engineering,Backend Developer,Intermediate,Test Automation is an intermediate-level skill commonly required for Backend Developer roles in the Software Engineering field.
Cypress,Software Engineering,Mobile Developer,Expert,Cypress is an expert-level skill commonly required for Mobile Developer roles in the Software Engineering field.
Python,Software Engineering,QA Engineer,Advanced,Python is an advanced-level skill commonly required for QA Engineer roles in the Software Engineering field.
Optimization,Software Engineering,Site Reliability Engineer,Advanced,Optimization is an advanced-level skill commonly required for Site Reliability Engineer roles in the Software Engineering field.
Risk Management,Product & Management,Scrum Master,Advanced,Risk Management is an advanced-level skill commonly required for Scrum Master roles in the Product & Management field.
Retrospectives,Product & Management,Scrum Master,Intermediate,Retrospectives is an intermediate-level skill commonly required for Scrum Master roles in the Product & Management field.
Budgeting,Product & Management,Operations Manager,Expert,Budgeting is an expert-level skill commonly required for Operations Manager roles in the Product & Management field.
Reporting,Data & AI,Computer Vision Engineer,Intermediate,Reporting is an intermediate-level skill commonly required for Computer Vision Engineer roles in the Data & AI field.
Reporting,Data & AI,Financial Analyst,Advanced,Reporting is an advanced-level skill commonly required for Financial Analyst roles in the Data & AI field.
Docker,Software Engineering,Site Reliability Engineer,Beginner,Docker is an beginner-level skill commonly required for Site Reliability Engineer roles in the Software Engineering field.
Scikit-learn,Data & AI,Data Scientist,Beginner,Scikit-learn is an beginner-level skill commonly required for Data Scientist roles in the Data & AI field.
Statistics,Data & AI,Computer Vision Engineer,Advanced,Statistics is an advanced-level skill commonly required for Computer Vision Engineer roles in the Data & AI field.
Accessibility,Software Engineering,UX Designer,Beginner,Accessibility is an beginner-level skill commonly required for UX Designer roles in the Software Engineering field.
Model Deployment,Data & AI,AI Researcher,Beginner,Model Deployment is an beginner-level skill commonly required for AI Researcher roles in the Data & AI field.
Reinforcement Learning,Data & AI,Computer Vision Engineer,Beginner,Reinforcement Learning is an beginner-level skill commonly required for Computer Vision Engineer roles in the Data & AI field.
HTML,Software Engineering,DevOps Engineer,Expert,HTML is an expert-level skill commonly required for DevOps Engineer roles in the Software Engineering field.
Machine Learning,Data & AI,Data Engineer,Intermediate,Machine Learning is an intermediate-level skill commonly required for Data Engineer roles in the Data & AI field.
Design Thinking,Design,Interaction Designer,Intermediate,Design Thinking is an intermediate-level skill commonly required for Interaction Designer roles in the Design field.
Training,Business,Financial Analyst,Intermediate,Training is an intermediate-level skill commonly required for Financial Analyst roles in the Business field.
CI/CD,Software Engineering,Software Architect,Intermediate,CI/CD is an intermediate-level skill commonly required for Software Architect roles in the Software Engineering field.
CSS,Software Engineering,Site Reliability Engineer,Intermediate,CSS is an intermediate-level skill commonly required for Site Reliability Engineer roles in the Software Engineering field.
HTML,Software Engineering,UI Designer,Beginner,HTML is an beginner-level skill commonly required for UI Designer roles in the Software Engineering field.
Selenium,Software Engineering,Full Stack Developer,Expert,Selenium is an expert-level skill commonly required for Full Stack Developer roles in the Software Engineering field.
Process Modeling,Business,Operations Manager,Beginner,Process Modeling is an beginner-level skill commonly required for Operations Manager roles in the Business field.
A/B Testing,Data & AI,Data Engineer,Advanced,A/B Testing is an advanced-level skill commonly required for Data Engineer roles in the Data & AI field.
Backup & Recovery,Cloud & Infrastructure,Cloud Architect,Beginner,Backup & Recovery is an beginner-level skill commonly required for Cloud Architect roles in the Cloud & Infrastructure field.
Text Mining,Data & AI,Data Scientist,Beginner,Text Mining is an beginner-level skill commonly required for Data Scientist roles in the Data & AI field.
Market Research,Product & Management,Product Manager,Expert,Market Research is an expert-level skill commonly required for Product Manager roles in the Product & Management field.
Redis,Software Engineering,Site Reliability Engineer,Expert,Redis is an expert-level skill commonly required for Site Reliability Engineer roles in the Software Engineering field.
Sass,Software Engineering,Frontend Developer,Expert,Sass is an expert-level skill commonly required for Frontend Developer roles in the Software Engineering field.
MySQL,Cloud & Infrastructure,Cloud Architect,Expert,MySQL is an expert-level skill commonly required for Cloud Architect roles in the Cloud & Infrastructure field.
Model Deployment,Data & AI,Data Scientist,Expert,Model Deployment is an expert-level skill commonly required for Data Scientist roles in the Data & AI field.
Reinforcement Learning,Data & AI,Machine Learning Engineer,Intermediate,Reinforcement Learning is an intermediate-level skill commonly required for Machine Learning Engineer roles in the Data & AI field.
PostgreSQL,Cloud & Infrastructure,Cloud Architect,Advanced,PostgreSQL is an advanced-level skill commonly required for Cloud Architect roles in the Cloud & Infrastructure field.
Community Management,Marketing,Content Strategist,Intermediate,Community Management is an intermediate-level skill commonly required for Content Strategist roles in the Marketing field.
Information Architecture,Design,Product Designer,Beginner,Information Architecture is an beginner-level skill commonly required for Product Designer roles in the Design field.
Node.js,Software Engineering,Mobile Developer,Advanced,Node.js is an advanced-level skill commonly required for Mobile Developer roles in the Software Engineering field.
Prometheus,Software Engineering,DevOps Engineer,Advanced,Prometheus is an advanced-level skill commonly required for DevOps Engineer roles in the Software Engineering field.
Webpack,Software Engineering,Software Architect,Intermediate,Webpack is an intermediate-level skill commonly required for Software Architect roles in the Software Engineering field.
SIEM,Cloud & Infrastructure,Security Engineer,Expert,SIEM is an expert-level skill commonly required for Security Engineer roles in the Cloud & Infrastructure field.
Transformers,Data & AI,Data Engineer,Advanced,Transformers is an advanced-level skill commonly required for Data Engineer roles in the Data & AI field.
Test Automation,Software Engineering,Site Reliability Engineer,Expert,Test Automation is an expert-level skill commonly required for Site Reliability Engineer roles in the Software Engineering field.
Python,Software Engineering,AI Researcher,Beginner,Python is an beginner-level skill commonly required for AI Researcher roles in the Software Engineering field.
HRIS,Business,HR Specialist,Intermediate,HRIS is an intermediate-level skill commonly required for HR Specialist roles in the Business field.
Game Design,Software Engineering,Backend Developer,Advanced,Game Design is an advanced-level skill commonly required for Backend Developer roles in the Software Engineering field.
Mathematics,Data & AI,Machine Learning Engineer,Expert,Mathematics is an expert-level skill commonly required for Machine Learning Engineer roles in the Data & AI field.
Engagement,Marketing,Digital Marketing Specialist,Intermediate,Engagement is an intermediate-level skill commonly required for Digital Marketing Specialist roles in the Marketing field.
Link Building,Marketing,SEO Specialist,Intermediate,Link Building is an intermediate-level skill commonly required for SEO Specialist roles in the Marketing field.
Python,Software Engineering,Data Analyst,Advanced,Python is an advanced-level skill commonly required for Data Analyst roles in the Software Engineering field.
OpenGL,Software Engineering,Backend Developer,Beginner,OpenGL is an beginner-level skill commonly required for Backend Developer roles in the Software Engineering field.
CMS,Marketing,Digital Marketing Specialist,Advanced,CMS is an advanced-level skill commonly required for Digital Marketing Specialist roles in the Marketing field.
Jira,Software Engineering,Product Manager,Expert,Jira is an expert-level skill commonly required for Product Manager roles in the Software Engineering field.
Data Cleaning,Data & AI,Machine Learning Engineer,Beginner,Data Cleaning is an beginner-level skill commonly required for Machine Learning Engineer roles in the Data & AI field.
OpenGL,Software Engineering,Site Reliability Engineer,Advanced,OpenGL is an advanced-level skill commonly required for Site Reliability Engineer roles in the Software Engineering field.
Redux,Software Engineering,QA Engineer,Beginner,Redux is an beginner-level skill commonly required for QA Engineer roles in the Software Engineering field.
Stakeholder Management,Product & Management,Scrum Master,Beginner,Stakeholder Management is an beginner-level skill commonly required for Scrum Master roles in the Product & Management field.
Bug Tracking,Software Engineering,Frontend Developer,Beginner,Bug Tracking is an beginner-level skill commonly required for Frontend Developer roles in the Software Engineering field.
MLOps,Data & AI,Computer Vision Engineer,Advanced,MLOps is an advanced-level skill commonly required for Computer Vision Engineer roles in the Data & AI field.
Design Systems,Design,Graphic Designer,Beginner,Design Systems is an beginner-level skill commonly required for Graphic Designer roles in the Design field.
GraphQL,Software Engineering,Frontend Developer,Intermediate,GraphQL is an intermediate-level skill commonly required for Frontend Developer roles in the Software Engineering field.
Mathematics,Data & AI,Data Analyst,Beginner,Mathematics is an beginner-level skill commonly required for Data Analyst roles in the Data & AI field.
Python,Software Engineering,Backend Developer,Beginner,Python is an beginner-level skill commonly required for Backend Developer roles in the Software Engineering field.
Planning,Product & Management,Project Manager,Beginner,Planning is an beginner-level skill commonly required for Project Manager roles in the Product & Management field.
Recruitment,Business,HR Specialist,Advanced,Recruitment is an advanced-level skill commonly required for HR Specialist roles in the Business field.
Unreal Engine,Software Engineering,QA Engineer,Expert,Unreal Engine is an expert-level skill commonly required for QA Engineer roles in the Software Engineering field.
Text Mining,Data & AI,AI Researcher,Advanced,Text Mining is an advanced-level skill commonly required for AI Researcher roles in the Data & AI field.
Interaction Design,Design,Interaction Designer,Beginner,Interaction Design is an beginner-level skill commonly required for Interaction Designer roles in the Design field.
JUnit,Software Engineering,Frontend Developer,Advanced,JUnit is an advanced-level skill commonly required for Frontend Developer roles in the Software Engineering field.
Typography,Design,Product Designer,Beginner,Typography is an beginner-level skill commonly required for Product Designer roles in the Design field.
DAX,Data & AI,Computer Vision Engineer,Intermediate,DAX is an intermediate-level skill commonly required for Computer Vision Engineer roles in the Data & AI field.
Cloud,Business,HR Specialist,Intermediate,Cloud is an intermediate-level skill commonly required for HR Specialist roles in the Business field.
iOS,Software Engineering,Frontend Developer,Expert,iOS is an expert-level skill commonly required for Frontend Developer roles in the Software Engineering field.
Google Analytics,Marketing,Growth Marketer,Intermediate,Google Analytics is an intermediate-level skill commonly required for Growth Marketer roles in the Marketing field.
Cisco,Cloud & Infrastructure,Security Engineer,Intermediate,Cisco is an intermediate-level skill commonly required for Security Engineer roles in the Cloud & Infrastructure field.
Backup & Recovery,Cloud & Infrastructure,Network Engineer,Advanced,Backup & Recovery is an advanced-level skill commonly required for Network Engineer roles in the Cloud & Infrastructure field.
Storytelling,Marketing,Social Media Manager,Beginner,Storytelling is an beginner-level skill commonly required for Social Media Manager roles in the Marketing field.
Monitoring,Software Engineering,Software Architect,Intermediate,Monitoring is an intermediate-level skill commonly required for Software Architect roles in the Software Engineering field.
CSS,Software Engineering,Backend Developer,Advanced,CSS is an advanced-level skill commonly required for Backend Developer roles in the Software Engineering field.
Game Design,Software Engineering,Mobile Developer,Intermediate,Game Design is an intermediate-level skill commonly required for Mobile Developer roles in the Software Engineering field.
Research,Data & AI,Data Scientist,Expert,Research is an expert-level skill commonly required for Data Scientist roles in the Data & AI field.
Personas,Design,Product Designer,Intermediate,Personas is an intermediate-level skill commonly required for Product Designer roles in the Design field.
Selenium,Software Engineering,Site Reliability Engineer,Intermediate,Selenium is an intermediate-level skill commonly required for Site Reliability Engineer roles in the Software Engineering field.
Data Analysis,Business,Operations Manager,Expert,Data Analysis is an expert-level skill commonly required for Operations Manager roles in the Business field.
MongoDB,Software Engineering,DevOps Engineer,Beginner,MongoDB is an beginner-level skill commonly required for DevOps Engineer roles in the Software Engineering field.
CNN,Data & AI,Business Intelligence Analyst,Beginner,CNN is an beginner-level skill commonly required for Business Intelligence Analyst roles in the Data & AI field.
TCP/IP,Cloud & Infrastructure,Cloud Architect,Beginner,TCP/IP is an beginner-level skill commonly required for Cloud Architect roles in the Cloud & Infrastructure field.
SQL,Software Engineering,Site Reliability Engineer,Advanced,SQL is an advanced-level skill commonly required for Site Reliability Engineer roles in the Software Engineering field.
Adobe XD,Design,UI Designer,Advanced,Adobe XD is an advanced-level skill commonly required for UI Designer roles in the Design field.
Node.js,Software Engineering,DevOps Engineer,Beginner,Node.js is an beginner-level skill commonly required for DevOps Engineer roles in the Software Engineering field.
Scikit-learn,Data & AI,Business Intelligence Analyst,Advanced,Scikit-learn is an advanced-level skill commonly required for Business Intelligence Analyst roles in the Data & AI field.
Branding,Design,UX Designer,Intermediate,Branding is an intermediate-level skill commonly required for UX Designer roles in the Design field.
VPN,Cloud & Infrastructure,Cloud Engineer,Intermediate,VPN is an intermediate-level skill commonly required for Cloud Engineer roles in the Cloud & Infrastructure field.
Spark,Data & AI,Business Intelligence Analyst,Beginner,Spark is an beginner-level skill commonly required for Business Intelligence Analyst roles in the Data & AI field.
Growth Hacking,Marketing,Content Strategist,Expert,Growth Hacking is an expert-level skill commonly required for Content Strategist roles in the Marketing field.
Backup & Recovery,Cloud & Infrastructure,Cloud Engineer,Intermediate,Backup & Recovery is an intermediate-level skill commonly required for Cloud Engineer roles in the Cloud & Infrastructure field.
Photoshop,Design,Graphic Designer,Intermediate,Photoshop is an intermediate-level skill commonly required for Graphic Designer roles in the Design field.
Incident Response,Software Engineering,Software Architect,Advanced,Incident Response is an advanced-level skill commonly required for Software Architect roles in the Software Engineering field.
Performance Tuning,Cloud & Infrastructure,Cloud Engineer,Expert,Performance Tuning is an expert-level skill commonly required for Cloud Engineer roles in the Cloud & Infrastructure field.
Google Analytics,Marketing,Social Media Manager,Expert,Google Analytics is an expert-level skill commonly required for Social Media Manager roles in the Marketing field.
Scheduling Tools,Marketing,Growth Marketer,Expert,Scheduling Tools is an expert-level skill commonly required for Growth Marketer roles in the Marketing field.
Ansible,Software Engineering,Game Developer,Beginner,Ansible is an beginner-level skill commonly required for Game Developer roles in the Software Engineering field.
Terraform,Software Engineering,Game Developer,Beginner,Terraform is an beginner-level skill commonly required for Game Developer roles in the Software Engineering field.
Data Warehousing,Data & AI,Data Analyst,Advanced,Data Warehousing is an advanced-level skill commonly required for Data Analyst roles in the Data & AI field.
Strategy,Product & Management,Product Manager,Intermediate,Strategy is an intermediate-level skill commonly required for Product Manager roles in the Product & Management field.
APIs,Business,Sales Engineer,Advanced,APIs is an advanced-level skill commonly required for Sales Engineer roles in the Business field.
Optimization,Software Engineering,Mobile Developer,Intermediate,Optimization is an intermediate-level skill commonly required for Mobile Developer roles in the Software Engineering field.
Node.js,Software Engineering,Software Architect,Intermediate,Node.js is an intermediate-level skill commonly required for Software Architect roles in the Software Engineering field.
CMS,Marketing,SEO Specialist,Expert,CMS is an expert-level skill commonly required for SEO Specialist roles in the Marketing field.
Excel,Data & AI,Data Analyst,Intermediate,Excel is an intermediate-level skill commonly required for Data Analyst roles in the Data & AI field.
Supply Chain,Business,HR Specialist,Expert,Supply Chain is an expert-level skill commonly required for HR Specialist roles in the Business field.
Performance Tuning,Cloud & Infrastructure,Security Engineer,Beginner,Performance Tuning is an beginner-level skill commonly required for Security Engineer roles in the Cloud & Infrastructure field.
Webpack,Software Engineering,Full Stack Developer,Advanced,Webpack is an advanced-level skill commonly required for Full Stack Developer roles in the Software Engineering field.
Jenkins,Software Engineering,DevOps Engineer,Beginner,Jenkins is an beginner-level skill commonly required for DevOps Engineer roles in the Software Engineering field.
Analytics,Product & Management,Financial Analyst,Expert,Analytics is an expert-level skill commonly required for Financial Analyst roles in the Product & Management field.
Layout Design,Design,Product Designer,Beginner,Layout Design is an beginner-level skill commonly required for Product Designer roles in the Design field.
CSS,Software Engineering,DevOps Engineer,Beginner,CSS is an beginner-level skill commonly required for DevOps Engineer roles in the Software Engineering field.
MySQL,Cloud & Infrastructure,Network Engineer,Advanced,MySQL is an advanced-level skill commonly required for Network Engineer roles in the Cloud & Infrastructure field.
Terraform,Software Engineering,Cloud Architect,Expert,Terraform is an expert-level skill commonly required for Cloud Architect roles in the Software Engineering field.
Data Warehousing,Data & AI,Data Engineer,Intermediate,Data Warehousing is an intermediate-level skill commonly required for Data Engineer roles in the Data & AI field.
A/B Testing,Data & AI,AI Researcher,Advanced,A/B Testing is an advanced-level skill commonly required for AI Researcher roles in the Data & AI field.
iOS,Software Engineering,Site Reliability Engineer,Advanced,iOS is an advanced-level skill commonly required for Site Reliability Engineer roles in the Software Engineering field.
Jenkins,Software Engineering,QA Engineer,Intermediate,Jenkins is an intermediate-level skill commonly required for QA Engineer roles in the Software Engineering field.
Scalability,Software Engineering,QA Engineer,Expert,Scalability is an expert-level skill commonly required for QA Engineer roles in the Software Engineering field.
Spark,Data & AI,NLP Engineer,Intermediate,Spark is an intermediate-level skill commonly required for NLP Engineer roles in the Data & AI field.
spaCy,Data & AI,Business Intelligence Analyst,Advanced,spaCy is an advanced-level skill commonly required for Business Intelligence Analyst roles in the Data & AI field.
Postman,Software Engineering,Mobile Developer,Expert,Postman is an expert-level skill commonly required for Mobile Developer roles in the Software Engineering field.
Jenkins,Software Engineering,Full Stack Developer,Expert,Jenkins is an expert-level skill commonly required for Full Stack Developer roles in the Software Engineering field.
Publications,Data & AI,NLP Engineer,Expert,Publications is an expert-level skill commonly required for NLP Engineer roles in the Data & AI field.
Motion Design,Design,UX Designer,Expert,Motion Design is an expert-level skill commonly required for UX Designer roles in the Design field.
Git,Software Engineering,Mobile Developer,Beginner,Git is an beginner-level skill commonly required for Mobile Developer roles in the Software Engineering field.
Process Improvement,Business,Sales Engineer,Expert,Process Improvement is an expert-level skill commonly required for Sales Engineer roles in the Business field.
Operations Management,Business,Business Analyst,Beginner,Operations Management is an beginner-level skill commonly required for Business Analyst roles in the Business field.
Gantt Charts,Product & Management,Project Manager,Expert,Gantt Charts is an expert-level skill commonly required for Project Manager roles in the Product & Management field.
Microservices,Software Engineering,QA Engineer,Beginner,Microservices is an beginner-level skill commonly required for QA Engineer roles in the Software Engineering field.
Physics,Software Engineering,Mobile Developer,Advanced,Physics is an advanced-level skill commonly required for Mobile Developer roles in the Software Engineering field.
Payroll,Business,Financial Analyst,Expert,Payroll is an expert-level skill commonly required for Financial Analyst roles in the Business field.
Creativity,Design,UI Designer,Expert,Creativity is an expert-level skill commonly required for UI Designer roles in the Design field.
Scikit-learn,Data & AI,Data Engineer,Advanced,Scikit-learn is an advanced-level skill commonly required for Data Engineer roles in the Data & AI field.
Airflow,Data & AI,Machine Learning Engineer,Expert,Airflow is an expert-level skill commonly required for Machine Learning Engineer roles in the Data & AI field.
Node.js,Software Engineering,Site Reliability Engineer,Advanced,Node.js is an advanced-level skill commonly required for Site Reliability Engineer roles in the Software Engineering field.
Growth Hacking,Marketing,Social Media Manager,Beginner,Growth Hacking is an beginner-level skill commonly required for Social Media Manager roles in the Marketing field.
Penetration Testing,Cloud & Infrastructure,Cloud Engineer,Beginner,Penetration Testing is an beginner-level skill commonly required for Cloud Engineer roles in the Cloud & Infrastructure field.
Python,Software Engineering,Business Intelligence Analyst,Intermediate,Python is an intermediate-level skill commonly required for Business Intelligence Analyst roles in the Software Engineering field.
Java,Software Engineering,Backend Developer,Beginner,Java is an beginner-level skill commonly required for Backend Developer roles in the Software Engineering field.
Data Cleaning,Data & AI,Data Scientist,Advanced,Data Cleaning is an advanced-level skill commonly required for Data Scientist roles in the Data & AI field.
Kubernetes,Software Engineering,Full Stack Developer,Intermediate,Kubernetes is an intermediate-level skill commonly required for Full Stack Developer roles in the Software Engineering field.
Microservices,Software Engineering,Frontend Developer,Advanced,Microservices is an advanced-level skill commonly required for Frontend Developer roles in the Software Engineering field.
Cypress,Software Engineering,Frontend Developer,Beginner,Cypress is an beginner-level skill commonly required for Frontend Developer roles in the Software Engineering field.
PostgreSQL,Cloud & Infrastructure,Database Administrator,Beginner,PostgreSQL is an beginner-level skill commonly required for Database Administrator roles in the Cloud & Infrastructure field.
Physics,Software Engineering,Site Reliability Engineer,Beginner,Physics is an beginner-level skill commonly required for Site Reliability Engineer roles in the Software Engineering field.
Solution Design,Business,Financial Analyst,Advanced,Solution Design is an advanced-level skill commonly required for Financial Analyst roles in the Business field.
Text Mining,Data & AI,Computer Vision Engineer,Expert,Text Mining is an expert-level skill commonly required for Computer Vision Engineer roles in the Data & AI field.
Microservices,Software Engineering,Full Stack Developer,Intermediate,Microservices is an intermediate-level skill commonly required for Full Stack Developer roles in the Software Engineering field.
Oracle,Cloud & Infrastructure,Cloud Architect,Advanced,Oracle is an advanced-level skill commonly required for Cloud Architect roles in the Cloud & Infrastructure field.
Spring Boot,Software Engineering,Full Stack Developer,Beginner,Spring Boot is an beginner-level skill commonly required for Full Stack Developer roles in the Software Engineering field.
Test Automation,Software Engineering,Frontend Developer,Expert,Test Automation is an expert-level skill commonly required for Frontend Developer roles in the Software Engineering field.
iOS,Software Engineering,Full Stack Developer,Intermediate,iOS is an intermediate-level skill commonly required for Full Stack Developer roles in the Software Engineering field.
Content Marketing,Marketing,Content Strategist,Advanced,Content Marketing is an advanced-level skill commonly required for Content Strategist roles in the Marketing field.
Redux,Software Engineering,DevOps Engineer,Beginner,Redux is an beginner-level skill commonly required for DevOps Engineer roles in the Software Engineering field.
Java,Software Engineering,Site Reliability Engineer,Intermediate,Java is an intermediate-level skill commonly required for Site Reliability Engineer roles in the Software Engineering field.
Color Theory,Design,Graphic Designer,Beginner,Color Theory is an beginner-level skill commonly required for Graphic Designer roles in the Design field.
Gantt Charts,Product & Management,Product Manager,Expert,Gantt Charts is an expert-level skill commonly required for Product Manager roles in the Product & Management field.
Jira,Software Engineering,Software Architect,Intermediate,Jira is an intermediate-level skill commonly required for Software Architect roles in the Software Engineering field.
CUDA,Data & AI,Computer Vision Engineer,Intermediate,CUDA is an intermediate-level skill commonly required for Computer Vision Engineer roles in the Data & AI field.
Tokenization,Data & AI,Machine Learning Engineer,Advanced,Tokenization is an advanced-level skill commonly required for Machine Learning Engineer roles in the Data & AI field.
Kanban,Product & Management,Product Owner,Beginner,Kanban is an beginner-level skill commonly required for Product Owner roles in the Product & Management field.
Typography,Design,Graphic Designer,Intermediate,Typography is an intermediate-level skill commonly required for Graphic Designer roles in the Design field.
AWS,Software Engineering,Full Stack Developer,Expert,AWS is an expert-level skill commonly required for Full Stack Developer roles in the Software Engineering field.
Journey Mapping,Design,UX Designer,Intermediate,Journey Mapping is an intermediate-level skill commonly required for UX Designer roles in the Design field.
MLOps,Data & AI,AI Researcher,Beginner,MLOps is an beginner-level skill commonly required for AI Researcher roles in the Data & AI field.
